Latencia (s),PWM Value,Angle (°)
0.0019330978393554688,0.038,1.6
0.00044846534729003906,0.038,1.6
0.0018951892852783203,0.038,1.2000000000000002
0.0005755424499511719,0.038,1.2000000000000002
0.0015518665313720703,0.038,1.2000000000000002
0.0005104541778564453,0.038,1.2000000000000002
0.0015342235565185547,0.038,1.2000000000000002
0.0005900859832763672,0.038,1.2000000000000002
0.001470804214477539,0.038,1.2000000000000002
0.0005967617034912109,0.038,1.2000000000000002
0.0005908012390136719,0.038,1.2000000000000002
0.0015535354614257812,0.038,1.2000000000000002
0.0009801387786865234,0.038,1.2000000000000002
0.000990152359008789,0.038,1.6
0.0007953643798828125,0.038,1.6
0.0005629062652587891,0.038,1.6
0.0015993118286132812,0.038,2.0
0.0006473064422607422,0.038,2.0
0.002454042434692383,0.038,2.4000000000000004
0.0005505084991455078,0.038,2.4000000000000004
0.0015249252319335938,0.038,2.8000000000000003
0.0006546974182128906,0.038,2.8000000000000003
0.0019092559814453125,0.038,3.2
0.0005710124969482422,0.038,3.2
0.0017881393432617188,0.038,3.6
0.0004742145538330078,0.038,3.6
0.001940011978149414,0.038,4.0
0.0003876686096191406,0.038,4.0
0.0007841587066650391,0.038,4.4
0.0004258155822753906,0.038,4.800000000000001
0.0004153251647949219,0.038,4.800000000000001
0.0003459453582763672,0.038,5.2
0.0004534721374511719,0.038,5.2
0.00040435791015625,0.038,5.6000000000000005
0.00039315223693847656,0.038,5.6000000000000005
0.00035858154296875,0.038,5.6000000000000005
0.001703023910522461,0.038,6.0
0.0004954338073730469,0.038,6.0
0.003236055374145508,0.038,6.0
0.0004754066467285156,0.038,6.0
0.002213001251220703,0.038,6.0
0.00038933753967285156,0.038,6.4
0.0005018711090087891,0.038,6.4
0.0007760524749755859,0.038,6.0
0.00039196014404296875,0.038,6.0
0.0020389556884765625,0.038,6.0
0.0006237030029296875,0.038,6.0
0.0007808208465576172,0.038,6.0
0.00040793418884277344,0.038,6.0
0.0024023056030273438,0.038,5.6000000000000005
0.0007083415985107422,0.038,5.6000000000000005
0.001203298568725586,0.038,5.2
0.00041294097900390625,0.038,5.2
0.0008106231689453125,0.038,5.2
0.00041961669921875,0.038,4.800000000000001
0.0005199909210205078,0.038,4.800000000000001
0.0003800392150878906,0.038,4.4
0.0005807876586914062,0.038,4.0
0.00043392181396484375,0.038,4.0
0.0011301040649414062,0.038,3.6
0.00039267539978027344,0.038,3.6
0.0006983280181884766,0.038,3.2
0.002960681915283203,0.038,3.2
0.0004661083221435547,0.038,2.8000000000000003
0.0007309913635253906,0.038,2.8000000000000003
0.0005626678466796875,0.038,2.4000000000000004
0.0019626617431640625,0.038,2.4000000000000004
0.0005283355712890625,0.038,2.0
0.0019140243530273438,0.038,2.0
0.0005486011505126953,0.038,1.6
0.0008375644683837891,0.038,1.6
0.0006055831909179688,0.038,1.6
0.0019190311431884766,0.038,1.6
0.0005376338958740234,0.038,1.2000000000000002
0.0016210079193115234,0.038,1.2000000000000002
0.0005092620849609375,0.038,1.2000000000000002
0.0015807151794433594,0.038,1.2000000000000002
0.00046539306640625,0.038,1.2000000000000002
0.002247333526611328,0.038,1.2000000000000002
0.00047397613525390625,0.038,1.2000000000000002
0.0020456314086914062,0.038,1.2000000000000002
0.0004925727844238281,0.038,1.2000000000000002
0.0027687549591064453,0.038,1.6
0.0004901885986328125,0.038,1.6
0.0015201568603515625,0.038,1.6
0.0005130767822265625,0.038,2.0
0.0017962455749511719,0.038,2.0
0.0004684925079345703,0.038,2.0
0.0015795230865478516,0.038,2.4000000000000004
0.0004558563232421875,0.038,2.4000000000000004
0.0014677047729492188,0.038,2.8000000000000003
0.0004410743713378906,0.038,2.8000000000000003
0.0015518665313720703,0.038,3.2
0.0020551681518554688,0.038,3.2
0.00044608116149902344,0.038,3.6
0.0021882057189941406,0.038,3.6
0.0006136894226074219,0.038,4.0
0.002007007598876953,0.038,4.0
0.0005412101745605469,0.038,4.4
0.002397775650024414,0.038,4.4
0.0005955696105957031,0.038,4.800000000000001
0.0017876625061035156,0.038,4.800000000000001
0.00047206878662109375,0.038,5.2
0.0019435882568359375,0.038,5.2
0.00046372413635253906,0.038,5.2
0.00165557861328125,0.038,5.6000000000000005
0.0004763603210449219,0.038,5.6000000000000005
0.002032041549682617,0.038,5.6000000000000005
0.0005421638488769531,0.038,5.6000000000000005
0.00043487548828125,0.038,6.0
0.001567840576171875,0.038,6.0
0.00046443939208984375,0.038,6.0
0.0020263195037841797,0.038,6.0
0.0004718303680419922,0.038,6.0
0.0020096302032470703,0.038,6.0
0.0004451274871826172,0.038,5.6000000000000005
0.0013997554779052734,0.038,5.6000000000000005
0.00042057037353515625,0.038,5.6000000000000005
0.0005309581756591797,0.038,5.6000000000000005
0.001672506332397461,0.038,5.2
0.0005834102630615234,0.038,5.2
0.0005130767822265625,0.038,5.2
0.002263784408569336,0.038,4.800000000000001
0.0007078647613525391,0.038,4.800000000000001
0.0025746822357177734,0.038,4.800000000000001
0.00047850608825683594,0.038,4.4
0.001947164535522461,0.038,4.4
0.0004973411560058594,0.038,4.0
0.0020575523376464844,0.038,4.0
0.0005908012390136719,0.038,3.6
0.001871347427368164,0.038,3.6
0.0006475448608398438,0.038,3.2
0.0023000240325927734,0.038,3.2
0.0005991458892822266,0.038,2.8000000000000003
0.0014934539794921875,0.038,2.8000000000000003
0.0004897117614746094,0.038,2.4000000000000004
0.0014200210571289062,0.038,2.4000000000000004
0.0004889965057373047,0.038,2.0
0.0015125274658203125,0.038,2.0
0.0004696846008300781,0.038,2.0
0.0020589828491210938,0.038,1.6
0.00046443939208984375,0.038,1.6
0.0022122859954833984,0.038,1.6
0.0024025440216064453,0.038,1.6
0.0005323886871337891,0.038,1.6
0.0019598007202148438,0.038,1.6
0.0017604827880859375,0.038,1.6
0.0013360977172851562,0.038,1.6
0.0006206035614013672,0.038,1.6
0.002489328384399414,0.038,1.6
0.0005388259887695312,0.038,1.6
0.0022721290588378906,0.038,1.6
0.0004792213439941406,0.038,1.6
0.0015363693237304688,0.038,2.0
0.0004761219024658203,0.038,2.0
0.002023935317993164,0.038,2.0
0.0004932880401611328,0.038,2.4000000000000004
0.00043129920959472656,0.038,2.4000000000000004
0.0007784366607666016,0.038,2.8000000000000003
0.00048828125,0.038,2.8000000000000003
0.001596689224243164,0.038,2.8000000000000003
0.0006022453308105469,0.038,3.2
0.0015530586242675781,0.038,3.2
0.0004794597625732422,0.038,3.6
0.0014774799346923828,0.038,3.6
0.0005066394805908203,0.038,4.0
0.0015861988067626953,0.038,4.0
0.00051116943359375,0.038,4.4
0.0023560523986816406,0.038,4.4
0.0005125999450683594,0.038,4.4
0.0019571781158447266,0.038,4.800000000000001
0.00048041343688964844,0.038,4.800000000000001
0.0018508434295654297,0.038,5.2
0.0004513263702392578,0.038,5.2
0.0003883838653564453,0.038,5.2
0.0004055500030517578,0.038,5.2
0.0022635459899902344,0.038,5.6000000000000005
0.00046539306640625,0.038,5.6000000000000005
0.0016832351684570312,0.038,5.6000000000000005
0.0004329681396484375,0.038,5.6000000000000005
0.001646280288696289,0.038,5.6000000000000005
0.0005514621734619141,0.038,5.6000000000000005
0.002424955368041992,0.038,5.6000000000000005
0.00047969818115234375,0.038,5.6000000000000005
0.001302480697631836,0.038,5.6000000000000005
0.0004546642303466797,0.038,5.6000000000000005
0.002060413360595703,0.038,5.6000000000000005
0.00046443939208984375,0.038,5.2
0.0023779869079589844,0.038,5.2
0.0004792213439941406,0.038,5.2
0.001665353775024414,0.038,5.2
0.0004589557647705078,0.038,4.800000000000001
0.0014247894287109375,0.038,4.800000000000001
0.0024814605712890625,0.038,4.800000000000001
0.0005295276641845703,0.038,4.4
0.0015783309936523438,0.038,4.4
0.002658843994140625,0.038,4.0
0.0013022422790527344,0.038,4.0
0.0015118122100830078,0.038,3.6
0.0005667209625244141,0.038,3.6
0.0018568038940429688,0.038,3.6
0.00046133995056152344,0.038,3.2
0.0016894340515136719,0.038,3.2
0.0004699230194091797,0.038,2.8000000000000003
0.002615213394165039,0.038,2.8000000000000003
0.0005643367767333984,0.038,2.8000000000000003
0.0013146400451660156,0.038,2.4000000000000004
0.00047898292541503906,0.038,2.4000000000000004
0.0013306140899658203,0.038,2.4000000000000004
0.0004582405090332031,0.038,2.0
0.0016012191772460938,0.038,2.0
0.00043487548828125,0.038,2.0
0.0016689300537109375,0.038,2.0
0.0004999637603759766,0.038,2.0
0.002000093460083008,0.038,2.0
0.00042057037353515625,0.038,2.0
0.0013642311096191406,0.038,1.6
0.00047850608825683594,0.038,2.0
0.002026796340942383,0.038,2.0
0.0004961490631103516,0.038,2.0
0.0016002655029296875,0.038,2.0
0.0004954338073730469,0.038,2.0
0.0009112358093261719,0.038,2.0
0.0005614757537841797,0.038,2.0
0.001973867416381836,0.038,2.4000000000000004
0.0012333393096923828,0.038,2.4000000000000004
0.0012440681457519531,0.038,2.4000000000000004
0.0004165172576904297,0.038,2.8000000000000003
0.000728607177734375,0.038,2.8000000000000003
0.000759124755859375,0.038,2.8000000000000003
0.0016665458679199219,0.038,3.2
0.0003914833068847656,0.038,3.2
0.0008080005645751953,0.038,3.2
0.0006456375122070312,0.038,3.6
0.0009050369262695312,0.038,3.6
0.0004265308380126953,0.038,3.6
0.0010683536529541016,0.038,4.0
0.0003972053527832031,0.038,4.0
0.0008261203765869141,0.038,4.4
0.0004239082336425781,0.038,4.4
0.0011293888092041016,0.038,4.4
0.0005052089691162109,0.038,4.800000000000001
0.0024862289428710938,0.038,4.800000000000001
0.00045990943908691406,0.038,4.800000000000001
0.001543283462524414,0.038,4.800000000000001
0.0006659030914306641,0.038,5.2
0.0014636516571044922,0.038,5.2
0.0006315708160400391,0.038,5.2
0.0005626678466796875,0.038,5.2
0.00041294097900390625,0.038,5.2
0.0009222030639648438,0.038,5.2
0.0002703666687011719,0.038,5.2
0.000370025634765625,0.038,5.2
0.00037360191345214844,0.038,5.2
0.0003650188446044922,0.038,5.2
0.0005340576171875,0.038,5.2
0.0003561973571777344,0.038,5.2
0.000354766845703125,0.038,5.2
0.0003807544708251953,0.038,5.2
0.0003871917724609375,0.038,5.2
0.0003752708435058594,0.038,4.800000000000001
0.00039076805114746094,0.038,4.800000000000001
0.0003800392150878906,0.038,4.800000000000001
0.0012211799621582031,0.038,4.800000000000001
0.00047707557678222656,0.038,4.4
0.0013566017150878906,0.038,4.4
0.000518798828125,0.038,4.4
0.0007231235504150391,0.038,4.0
0.00041365623474121094,0.038,4.0
0.0004990100860595703,0.038,3.6
0.0004367828369140625,0.038,3.6
0.0009913444519042969,0.038,3.6
0.0005533695220947266,0.038,3.2
0.0004773139953613281,0.038,3.2
0.0008678436279296875,0.038,3.2
0.0005483627319335938,0.038,2.8000000000000003
0.0008435249328613281,0.038,2.8000000000000003
0.00037598609924316406,0.038,2.8000000000000003
0.0008418560028076172,0.038,2.4000000000000004
0.00048232078552246094,0.038,2.4000000000000004
0.0012645721435546875,0.038,2.4000000000000004
0.00048065185546875,0.038,2.4000000000000004
0.00035572052001953125,0.038,2.4000000000000004
0.0006556510925292969,0.038,2.0
0.0005252361297607422,0.038,2.0
0.002026081085205078,0.038,2.0
0.0005657672882080078,0.038,2.0
0.0018870830535888672,0.038,2.0
0.00038051605224609375,0.038,2.0
0.0008666515350341797,0.038,2.0
0.00043892860412597656,0.038,2.0
0.0008323192596435547,0.038,2.0
0.0003674030303955078,0.038,2.0
0.0023641586303710938,0.038,2.4000000000000004
0.0004711151123046875,0.038,2.4000000000000004
0.0013556480407714844,0.038,2.4000000000000004
0.0006434917449951172,0.038,2.4000000000000004
0.0009210109710693359,0.038,2.4000000000000004
0.0020427703857421875,0.038,2.8000000000000003
0.0007028579711914062,0.038,2.8000000000000003
0.001346588134765625,0.038,2.8000000000000003
0.0005433559417724609,0.038,3.2
0.001374959945678711,0.038,3.2
0.0005421638488769531,0.038,3.2
0.0014495849609375,0.038,3.2
0.0005359649658203125,0.038,3.6
0.0013971328735351562,0.038,3.6
0.0005745887756347656,0.038,3.6
0.001371145248413086,0.038,4.0
0.00048279762268066406,0.038,4.0
0.0013532638549804688,0.038,4.0
0.0006368160247802734,0.038,4.0
0.0007717609405517578,0.038,4.4
0.00043964385986328125,0.038,4.4
0.0016586780548095703,0.038,4.4
0.0005881786346435547,0.038,4.4
0.0019981861114501953,0.038,4.4
0.0005674362182617188,0.038,4.4
0.001809835433959961,0.038,4.800000000000001
0.0005462169647216797,0.038,4.800000000000001
0.0017244815826416016,0.038,4.800000000000001
0.0005071163177490234,0.038,4.800000000000001
0.0019469261169433594,0.038,4.800000000000001
0.0006158351898193359,0.038,4.800000000000001
0.0015184879302978516,0.038,4.800000000000001
0.0005655288696289062,0.038,4.4
0.0025453567504882812,0.038,4.4
0.0005457401275634766,0.038,4.4
0.0025451183319091797,0.038,4.4
0.000518798828125,0.039,4.4
0.0003650188446044922,0.039,4.4
0.0013785362243652344,0.039,4.0
0.0005359649658203125,0.039,4.0
0.0019567012786865234,0.039,4.0
0.00047516822814941406,0.039,4.0
0.0016276836395263672,0.039,4.0
0.0005891323089599609,0.039,3.6
0.0006265640258789062,0.04,3.6
0.00044989585876464844,0.04,3.6
0.0023190975189208984,0.04,3.6
0.0006234645843505859,0.04,3.2
0.001888275146484375,0.04,3.2
0.0004961490631103516,0.04,3.2
0.002106189727783203,0.04,3.2
0.0005581378936767578,0.04,3.2
0.0018892288208007812,0.04,3.2
0.000545501708984375,0.04,2.8000000000000003
0.0017354488372802734,0.04,2.8000000000000003
0.002363920211791992,0.04,2.8000000000000003
0.0006330013275146484,0.04,2.8000000000000003
0.0015778541564941406,0.04,2.8000000000000003
0.0005943775177001953,0.04,2.8000000000000003
0.0015196800231933594,0.04,2.8000000000000003
0.00047779083251953125,0.04,2.8000000000000003
0.0012726783752441406,0.04,3.2
0.0003566741943359375,0.041,3.2
0.00036787986755371094,0.041,3.2
