Latencia (s),PWM Value,Angle (°)
0.0,0.0,0.0
0.0006182193756103516,0.0,0.0
0.0005619525909423828,0.0,0.0
0.0004520416259765625,0.0,0.0
0.0004513263702392578,0.0,0.0
0.0003886222839355469,0.0,0.0
0.00048422813415527344,0.0,0.0
0.0014700889587402344,0.0,0.0
0.0004706382751464844,0.0,0.0
0.0021157264709472656,0.0,0.0
0.0005948543548583984,0.0,0.0
0.002063751220703125,0.0,0.0
0.0004825592041015625,0.0,0.0
0.0011799335479736328,0.0,0.0
0.0004520416259765625,0.0,0.0
0.00103759765625,0.0,0.0
0.00046062469482421875,0.0,0.0
0.0010256767272949219,0.0,0.0
0.0004436969757080078,0.0,0.0
0.0020990371704101562,0.0,0.0
0.0004951953887939453,0.0,0.0
0.0010051727294921875,0.0,0.0
0.0004813671112060547,0.0,0.0
0.001867055892944336,0.0,0.0
0.00045013427734375,0.0,0.0
0.0010097026824951172,0.0,0.0
0.00044846534729003906,0.0,0.0
0.0008232593536376953,0.0,0.0
0.00045561790466308594,0.0,0.0
0.0014753341674804688,0.0,0.0
0.00047087669372558594,0.0,0.0
0.0018007755279541016,0.0,0.0
0.0004901885986328125,0.0,0.0
0.0019161701202392578,0.0,0.0
0.0004417896270751953,0.0,0.0
0.0014903545379638672,0.0,0.0
0.0004818439483642578,0.0,0.0
0.0014979839324951172,0.0,0.0
0.00045180320739746094,0.0,0.0
0.0014760494232177734,0.0,0.0
0.0009813308715820312,0.0,0.0
0.00047969818115234375,0.0,0.0
0.0017898082733154297,0.0,0.0
0.0004782676696777344,0.0,0.0
0.0014948844909667969,0.0,0.0
0.0004730224609375,0.0,0.0
0.0009832382202148438,0.0,0.0
0.0004668235778808594,0.0,0.0
0.0019061565399169922,0.0,0.0
0.00045180320739746094,0.0,0.0
0.0019037723541259766,0.0,0.0
0.0004394054412841797,0.0,0.0
0.0009789466857910156,0.0,0.0
0.0005042552947998047,0.0,0.0
0.0019276142120361328,0.0,0.0
0.0004830360412597656,0.0,0.0
0.0014684200286865234,0.0,0.0
0.00045680999755859375,0.0,0.0
0.0020241737365722656,0.0,0.0
0.00047278404235839844,0.0,0.0
0.0014777183532714844,0.0,0.0
0.00045180320739746094,0.0,0.0
0.0019402503967285156,0.0,0.0
0.0009622573852539062,0.0,0.0
0.0004565715789794922,0.0,0.0
0.001974821090698242,0.0,0.0
0.00048279762268066406,0.0,0.0
0.0009748935699462891,0.0,0.0
0.0004429817199707031,0.0,0.0
0.0009677410125732422,0.0,0.0
0.0004527568817138672,0.0,0.0
0.000997781753540039,0.0,0.0
0.00044083595275878906,0.0,0.0
0.0009467601776123047,0.0,0.0
0.00047326087951660156,0.0,0.0
0.0009396076202392578,0.0,0.0
0.00047469139099121094,0.0,0.0
0.0009853839874267578,0.0,0.0
0.0004444122314453125,0.0,0.0
0.002081155776977539,0.0,0.0
0.0004475116729736328,0.0,0.0
0.0014815330505371094,0.0,0.0
0.000446319580078125,0.0,0.0
0.0014598369598388672,0.0,0.0
0.0004456043243408203,0.0,0.0
0.001001596450805664,0.0,0.0
0.0004429817199707031,0.0,0.0
0.0005407333374023438,0.0,0.0
0.0015439987182617188,0.0,0.0
0.0009615421295166016,0.0,0.0
0.0004572868347167969,0.0,0.0
0.002661466598510742,0.0,0.0
0.0011873245239257812,0.0,0.0
0.000446319580078125,0.0,0.0
0.0009810924530029297,0.0,0.0
0.00048089027404785156,0.0,0.0
0.0018954277038574219,0.0,0.0
0.0009009838104248047,0.0,0.0
0.0004451274871826172,0.0,0.0
0.0009937286376953125,0.0,0.0
0.0004439353942871094,0.0,0.0
0.002028942108154297,0.0,0.0
0.000993967056274414,0.0,0.0
0.0004928112030029297,0.0,0.0
0.001979827880859375,0.0,0.0
0.0011768341064453125,0.0,0.0
0.0004811286926269531,0.0,0.0
0.0009868144989013672,0.0,0.0
0.0009477138519287109,0.0,0.0
0.0004496574401855469,0.0,0.0
0.0009605884552001953,0.0,0.0
0.0004725456237792969,0.0,0.0
0.0009648799896240234,0.0,0.0
0.0004761219024658203,0.0,0.0
0.0019698143005371094,0.0,0.0
0.00047326087951660156,0.0,0.0
0.0009987354278564453,0.0,0.0
0.00045371055603027344,0.0,0.0
0.0017848014831542969,0.0,0.0
0.0024275779724121094,0.0,0.0
0.0009646415710449219,0.0,0.0
0.0009398460388183594,0.0,0.0
0.0004832744598388672,0.0,0.0
0.001995086669921875,0.0,0.0
0.00044226646423339844,0.0,0.0
0.001505136489868164,0.0,0.0
0.00044727325439453125,0.0,0.0
0.0009558200836181641,0.0,0.0
0.0009181499481201172,0.0,0.0
0.001379251480102539,0.0,0.0
0.0016431808471679688,0.0,0.0
0.00047326087951660156,0.0,0.0
0.0018377304077148438,0.0,0.0
0.0005805492401123047,0.0,0.0
0.0009989738464355469,0.0,0.0
0.0005819797515869141,0.0,0.0
0.0019276142120361328,0.0,0.0
0.000982046127319336,0.0,0.0
0.0004639625549316406,0.0,0.0
0.000985860824584961,0.0,0.0
0.00046515464782714844,0.0,0.0
0.001979827880859375,0.0,0.0
0.000942230224609375,0.0,0.0
0.0014643669128417969,0.0,0.0
0.0015087127685546875,0.0,0.0
0.0009150505065917969,0.0,0.0
0.0004546642303466797,0.0,0.0
0.0014357566833496094,0.0,0.0
0.0006031990051269531,0.0,0.0
0.0005087852478027344,0.0,0.0
0.0009632110595703125,0.0,0.0
0.000457763671875,0.0,0.0
0.0009038448333740234,0.0,0.0
0.00048828125,0.0,0.0
0.0009617805480957031,0.0,0.0
0.0009038448333740234,0.0,0.0
0.00045037269592285156,0.0,0.0
0.0009508132934570312,0.0,0.0
0.0004718303680419922,0.0,0.0
0.0009777545928955078,0.0,0.0
0.00046324729919433594,0.002,0.0
0.0009100437164306641,0.006,0.0
0.00046825408935546875,0.011,0.0
0.0019652843475341797,0.017,0.0
0.0004451274871826172,0.019,0.0
0.0015208721160888672,0.026,0.0
0.0009031295776367188,0.03,0.0
0.0004718303680419922,0.032,0.0
0.0009925365447998047,0.037,0.0
0.0009381771087646484,0.041,0.0
0.00045108795166015625,0.045,0.0
0.0016162395477294922,0.052,0.0
0.0004634857177734375,0.054,0.0
0.0014569759368896484,0.054,0.0
0.0004897117614746094,0.056,0.0
0.0014672279357910156,0.058,0.0
0.0011830329895019531,0.06,0.0
0.0004627704620361328,0.06,0.0
0.0018603801727294922,0.06,0.0
0.0009596347808837891,0.065,0.0
0.0004971027374267578,0.065,0.0
0.001592397689819336,0.065,0.0
0.0004851818084716797,0.065,0.0
0.001615762710571289,0.069,0.0
0.0009555816650390625,0.069,0.0
0.00048065185546875,0.069,0.4
0.0016176700592041016,0.069,0.4
0.0017027854919433594,0.071,0.4
0.00045180320739746094,0.071,0.4
0.0016336441040039062,0.071,0.8
0.0004417896270751953,0.071,0.8
0.001468658447265625,0.071,0.8
0.0013928413391113281,0.071,0.8
0.0004489421844482422,0.071,0.8
0.0014643669128417969,0.071,1.2000000000000002
0.0004475116729736328,0.071,1.2000000000000002
0.0009450912475585938,0.071,1.2000000000000002
0.0016331672668457031,0.071,1.2000000000000002
0.0008869171142578125,0.071,1.2000000000000002
0.0017142295837402344,0.071,1.2000000000000002
0.0004520416259765625,0.071,1.2000000000000002
0.0014352798461914062,0.071,1.6
0.00047707557678222656,0.071,1.6
0.0009872913360595703,0.071,1.6
0.0005080699920654297,0.071,1.6
0.0009660720825195312,0.071,2.0
0.0005102157592773438,0.073,2.0
0.0006287097930908203,0.075,2.4000000000000004
0.0004711151123046875,0.08,2.8000000000000003
0.001394033432006836,0.084,3.2
0.0004477500915527344,0.088,3.6
0.0014958381652832031,0.095,4.0
0.00044727325439453125,0.101,4.4
0.0014598369598388672,0.106,5.2
0.0004532337188720703,0.11,5.6000000000000005
0.00099945068359375,0.112,6.4
0.00044083595275878906,0.112,6.800000000000001
0.0016925334930419922,0.114,7.6000000000000005
0.0016493797302246094,0.121,8.4
0.0013768672943115234,0.123,9.200000000000001
0.0009555816650390625,0.134,10.0
0.0004780292510986328,0.14,10.8
0.0016589164733886719,0.144,12.0
0.00047397613525390625,0.147,12.8
0.0009865760803222656,0.151,14.0
0.00047397613525390625,0.153,14.8
0.0016002655029296875,0.153,16.0
0.0009562969207763672,0.153,17.2
0.0004496574401855469,0.153,18.0
0.0015101432800292969,0.153,19.200000000000003
0.002783536911010742,0.153,20.400000000000002
0.0019674301147460938,0.153,22.0
0.0007259845733642578,0.153,23.200000000000003
0.0014026165008544922,0.155,24.400000000000002
0.0007967948913574219,0.155,25.6
0.0029249191284179688,0.155,26.8
0.0006010532379150391,0.155,28.0
0.001127481460571289,0.155,29.6
0.0007350444793701172,0.155,30.8
0.000579833984375,0.155,32.0
0.0014240741729736328,0.155,32.800000000000004
0.002315998077392578,0.155,34.0
0.0006399154663085938,0.155,35.2
0.0027191638946533203,0.155,36.0
0.0012230873107910156,0.155,36.800000000000004
0.0005748271942138672,0.155,37.6
0.0013179779052734375,0.155,38.400000000000006
0.0005767345428466797,0.155,39.2
0.0022735595703125,0.155,39.6
0.0005865097045898438,0.155,40.0
0.002756357192993164,0.157,40.400000000000006
0.0006449222564697266,0.157,40.800000000000004
0.00037479400634765625,0.159,40.800000000000004
0.0006623268127441406,0.159,40.800000000000004
0.0013957023620605469,0.159,40.800000000000004
0.0024466514587402344,0.159,40.800000000000004
0.0007941722869873047,0.159,40.800000000000004
0.001399993896484375,0.159,40.400000000000006
0.0007007122039794922,0.159,40.0
0.0005292892456054688,0.159,39.6
0.001409292221069336,0.162,39.2
0.0006093978881835938,0.162,38.400000000000006
0.0015017986297607422,0.162,38.0
0.002376556396484375,0.162,37.2
0.0007627010345458984,0.162,36.4
0.0013921260833740234,0.162,35.6
0.0007460117340087891,0.164,34.4
0.0010292530059814453,0.166,33.6
0.001787424087524414,0.168,32.800000000000004
0.0011019706726074219,0.172,31.6
0.002302885055541992,0.177,30.8
0.0019588470458984375,0.177,29.6
0.0009624958038330078,0.179,28.8
0.0024688243865966797,0.183,28.0
0.0007722377777099609,0.183,26.8
0.0014193058013916016,0.188,26.0
0.0006864070892333984,0.188,25.200000000000003
0.0013875961303710938,0.188,24.400000000000002
0.0006124973297119141,0.19,23.6
0.0024230480194091797,0.192,22.8
0.0019757747650146484,0.194,22.400000000000002
0.0008771419525146484,0.196,22.0
0.0013320446014404297,0.196,21.6
0.0007357597351074219,0.196,21.200000000000003
0.0014536380767822266,0.196,21.200000000000003
0.0005598068237304688,0.198,21.200000000000003
0.0022614002227783203,0.198,21.200000000000003
0.001270294189453125,0.2,21.6
0.0005793571472167969,0.203,21.6
0.0013382434844970703,0.205,22.400000000000002
0.002527952194213867,0.205,22.8
0.0006546974182128906,0.207,23.6
0.0013797283172607422,0.207,24.400000000000002
0.0007328987121582031,0.209,25.200000000000003
0.0013518333435058594,0.209,26.400000000000002
0.0005810260772705078,0.209,27.200000000000003
0.0013103485107421875,0.209,28.400000000000002
0.0017437934875488281,0.209,30.0
0.0012693405151367188,0.209,31.200000000000003
0.0009496212005615234,0.211,32.800000000000004
0.002397775650024414,0.211,34.0
0.0008227825164794922,0.211,35.6
0.0021669864654541016,0.213,37.2
0.0007669925689697266,0.213,38.800000000000004
0.0024161338806152344,0.213,40.800000000000004
0.001359701156616211,0.216,42.400000000000006
0.0014324188232421875,0.216,44.0
0.0007481575012207031,0.216,45.6
0.001424551010131836,0.216,47.2
0.0006058216094970703,0.216,49.2
0.0014851093292236328,0.216,50.800000000000004
0.0007207393646240234,0.216,52.400000000000006
0.0013802051544189453,0.216,53.6
0.0019903182983398438,0.216,55.2
0.0006272792816162109,0.216,56.800000000000004
0.0013518333435058594,0.216,58.0
0.0007219314575195312,0.216,59.6
0.0014264583587646484,0.216,60.800000000000004
0.0012786388397216797,0.216,62.0
0.0023610591888427734,0.216,63.2
0.0011334419250488281,0.216,64.0
0.001886129379272461,0.216,64.8
0.0013408660888671875,0.216,66.0
0.0012469291687011719,0.216,66.8
0.0007388591766357422,0.216,67.2
0.0022749900817871094,0.216,68.0
0.0006151199340820312,0.216,68.4
0.0022585391998291016,0.216,68.8
0.0011014938354492188,0.216,69.2
0.0012772083282470703,0.216,69.60000000000001
0.0012722015380859375,0.216,69.60000000000001
0.0010089874267578125,0.216,69.60000000000001
0.0012111663818359375,0.216,69.60000000000001
0.0024132728576660156,0.216,69.60000000000001
0.0008199214935302734,0.216,69.2
0.002290964126586914,0.216,69.2
0.0019609928131103516,0.216,68.8
0.0012950897216796875,0.216,68.4
0.002125263214111328,0.216,67.60000000000001
